"","latitud","longitud","taxon.name"
"2052",41.4090124,2.1430406,"Ligustrum lucidum"
"2053",41.4098615,2.1429099,"Ligustrum lucidum"
"2054",41.3628957,2.1380361,"Ligustrum lucidum"
"2055",41.3629352,2.1380236,"Ligustrum lucidum"
"2056",41.4415048,2.1719078,"Ligustrum lucidum"
"2057",41.4414822,2.1719097,"Ligustrum lucidum"
"2058",41.4414469,2.1719064,"Ligustrum lucidum"
"2059",41.4414187,2.1719041,"Ligustrum lucidum"
"2060",41.4413782,2.1718998,"Ligustrum lucidum"
"2061",41.4413431,2.1718911,"Ligustrum lucidum"
"2062",41.4413301,2.1718862,"Ligustrum lucidum"
"2063",41.4412932,2.1718788,"Ligustrum lucidum"
"2064",41.4412464,2.1718688,"Ligustrum lucidum"
"2065",41.4137446,2.1541092,"Ligustrum lucidum"
"2066",41.4138175,2.1543013,"Ligustrum lucidum"
"2067",41.4138419,2.1543949,"Ligustrum lucidum"
"2068",41.4138459,2.1543556,"Ligustrum lucidum"
"2069",41.4138542,2.1544314,"Ligustrum lucidum"
"2070",41.4139266,2.1540871,"Ligustrum lucidum"
"2071",41.4139885,2.1541099,"Ligustrum lucidum"
"2072",41.4140652,2.1541743,"Ligustrum lucidum"
"2073",41.414087,2.1541186,"Ligustrum lucidum"
"2074",41.4141524,2.1541391,"Ligustrum lucidum"
"2075",41.4142065,2.154361,"Ligustrum lucidum"
"2076",41.4141413,2.1544143,"Ligustrum lucidum"
"2077",41.4142467,2.1543828,"Ligustrum lucidum"
"2078",41.4143324,2.1542701,"Ligustrum lucidum"
"2079",41.4142703,2.154129,"Ligustrum lucidum"
"2080",41.4141763,2.154181,"Ligustrum lucidum"
"2081",41.4139063,2.1546443,"Ligustrum lucidum"
"2082",41.41469,2.1549521,"Ligustrum lucidum"
"2083",41.4149173,2.1547841,"Ligustrum lucidum"
"2084",41.4148276,2.1542631,"Ligustrum lucidum"
"2085",41.4141891,2.1539959,"Ligustrum lucidum"
"2086",41.4142972,2.1539191,"Ligustrum lucidum"
"2087",41.4134553,2.1517955,"Ligustrum lucidum"
"2088",41.414819,2.152463,"Ligustrum lucidum"
"2089",41.4144976,2.1517961,"Ligustrum lucidum"
"2090",41.4135865,2.151072,"Ligustrum lucidum"
"2091",41.4134709,2.1509251,"Ligustrum lucidum"
"2092",41.4096374,2.1428798,"Ligustrum lucidum"
"2093",41.4090873,2.1427824,"Ligustrum lucidum"
"2094",41.4092703,2.1428761,"Ligustrum lucidum"
"2095",41.4095842,2.1430375,"Ligustrum lucidum"
"2096",41.4094163,2.1439686,"Ligustrum lucidum"
"2097",41.4097968,2.1430777,"Ligustrum lucidum"
"2098",41.4085795,2.1429783,"Ligustrum lucidum"
"2099",41.4156236,2.1309339,"Ligustrum lucidum"
"2100",41.4276912,2.1646998,"Ligustrum lucidum"
"2101",41.4276622,2.1647143,"Ligustrum lucidum"
"2102",41.4275757,2.1646235,"Ligustrum lucidum"
"2103",41.427707,2.1645508,"Ligustrum lucidum"
"2104",41.4274991,2.164576,"Ligustrum lucidum"
"2105",41.4274536,2.1644777,"Ligustrum lucidum"
"2106",41.4275666,2.1644768,"Ligustrum lucidum"
"2107",41.4276052,2.1645242,"Ligustrum lucidum"
"2108",41.4276862,2.1644547,"Ligustrum lucidum"
"2109",41.4276965,2.1646302,"Ligustrum lucidum"
"2110",41.4274697,2.1642788,"Ligustrum lucidum"
"2111",41.4274511,2.1641979,"Ligustrum lucidum"
"2112",41.4275092,2.1644031,"Ligustrum lucidum"
"2113",41.4276976,2.1643476,"Ligustrum lucidum"
"2114",41.4273483,2.1643162,"Ligustrum lucidum"
"2115",41.4272343,2.1642649,"Ligustrum lucidum"
"2116",41.4276704,2.1643457,"Ligustrum lucidum"
"2117",41.4276463,2.1643677,"Ligustrum lucidum"
"2118",41.4275061,2.1643076,"Ligustrum lucidum"
"2119",41.4274,2.1642579,"Ligustrum lucidum"
"2120",41.4272694,2.1642735,"Ligustrum lucidum"
"2121",41.4271169,2.1644726,"Ligustrum lucidum"
"2122",41.427055,2.1643674,"Ligustrum lucidum"
"2123",41.4269806,2.164398,"Ligustrum lucidum"
"2124",41.4269762,2.1642964,"Ligustrum lucidum"
"2125",41.4270122,2.1642843,"Ligustrum lucidum"
"2126",41.4270639,2.1643066,"Ligustrum lucidum"
"2127",41.4271282,2.1642727,"Ligustrum lucidum"
"2129",41.448385,2.1795219,"Ligustrum lucidum"
"2132",41.4078387,2.220512,"Ligustrum lucidum"
"2133",41.3677007,2.1592406,"Ligustrum lucidum"
"2134",41.3678099,2.159044,"Ligustrum lucidum"
"2135",41.4102316,2.1360483,"Ligustrum lucidum"
"2136",41.4102562,2.1359057,"Ligustrum lucidum"
"2137",41.4102361,2.1359215,"Ligustrum lucidum"
"2138",41.4106584,2.1356669,"Ligustrum lucidum"
"2139",41.4105692,2.1357045,"Ligustrum lucidum"
"2140",41.4102689,2.1359334,"Ligustrum lucidum"
"2141",41.4101291,2.1356936,"Ligustrum lucidum"
"2142",41.4101246,2.1357018,"Ligustrum lucidum"
"2143",41.4107088,2.1355828,"Ligustrum lucidum"
"2144",41.414944,2.1306002,"Ligustrum lucidum"
"2145",41.4151469,2.1309633,"Ligustrum lucidum"
"2146",41.4071115,2.120865,"Ligustrum lucidum"
"2147",41.406954,2.1208172,"Ligustrum lucidum"
"2148",41.4112507,2.134744,"Ligustrum lucidum"
"2149",41.4104169,2.1360157,"Ligustrum lucidum"
"2150",41.4108397,2.1354266,"Ligustrum lucidum"
"2151",41.411053,2.1349807,"Ligustrum lucidum"
"2152",41.4075032,2.1945841,"Ligustrum lucidum"
"2153",41.4071918,2.1932094,"Ligustrum lucidum"
"2154",41.4083574,2.1948139,"Ligustrum lucidum"
"2155",41.4084803,2.1949669,"Ligustrum lucidum"
"2156",41.406535,2.1933783,"Ligustrum lucidum"
"2157",41.4069161,2.1938035,"Ligustrum lucidum"
"2158",41.4064673,2.193204,"Ligustrum lucidum"
"2159",41.4069985,2.1933552,"Ligustrum lucidum"
"2160",41.4077521,2.1950076,"Ligustrum lucidum"
"2161",41.4064212,2.1932232,"Ligustrum lucidum"
"2162",41.4071826,2.1941656,"Ligustrum lucidum"
"2163",41.4079039,2.1952112,"Ligustrum lucidum"
"2164",41.4065726,2.1933404,"Ligustrum lucidum"
"2165",41.4080665,2.1953429,"Ligustrum lucidum"
"2166",41.4085228,2.195023,"Ligustrum lucidum"
"2167",41.4094467,2.197301,"Ligustrum lucidum"
"2168",41.4082391,2.1946478,"Ligustrum lucidum"
"2169",41.4069073,2.1938701,"Ligustrum lucidum"
"2170",41.4066959,2.1935103,"Ligustrum lucidum"
"2171",41.4093107,2.1970439,"Ligustrum lucidum"
"2172",41.4073761,2.194504,"Ligustrum lucidum"
"2173",41.4084066,2.1948756,"Ligustrum lucidum"
"2174",41.4071557,2.1932596,"Ligustrum lucidum"
"2175",41.4081673,2.1955625,"Ligustrum lucidum"
"2176",41.4070323,2.1933056,"Ligustrum lucidum"
"2177",41.4083248,2.1947645,"Ligustrum lucidum"
"2178",41.4069445,2.193921,"Ligustrum lucidum"
"2179",41.4068887,2.1936132,"Ligustrum lucidum"
"2180",41.4076158,2.1947353,"Ligustrum lucidum"
"2181",41.4072254,2.1931635,"Ligustrum lucidum"
"2182",41.4069923,2.1939071,"Ligustrum lucidum"
"2183",41.4069224,2.1934538,"Ligustrum lucidum"
"2184",41.4082934,2.1956503,"Ligustrum lucidum"
"2185",41.4069817,2.193972,"Ligustrum lucidum"
"2186",41.4080533,2.1954122,"Ligustrum lucidum"
"2187",41.4078219,2.1940818,"Ligustrum lucidum"
"2188",41.4073485,2.1930112,"Ligustrum lucidum"
"2189",41.4070017,2.1934608,"Ligustrum lucidum"
"2190",41.4074281,2.1944834,"Ligustrum lucidum"
"2191",41.4074636,2.1945258,"Ligustrum lucidum"
"2192",41.4069599,2.1934054,"Ligustrum lucidum"
"2193",41.4072583,2.1942638,"Ligustrum lucidum"
"2194",41.4070303,2.1939587,"Ligustrum lucidum"
"2195",41.4073407,2.1929005,"Ligustrum lucidum"
"2196",41.4066471,2.1935246,"Ligustrum lucidum"
"2197",41.4065362,2.193293,"Ligustrum lucidum"
"2198",41.4080913,2.1954624,"Ligustrum lucidum"
"2199",41.4076052,2.1948039,"Ligustrum lucidum"
"2200",41.4071446,2.1941139,"Ligustrum lucidum"
"2201",41.4070756,2.1940145,"Ligustrum lucidum"
"2202",41.4086119,2.1951457,"Ligustrum lucidum"
"2203",41.4065033,2.193251,"Ligustrum lucidum"
"2204",41.4069542,2.1938552,"Ligustrum lucidum"
"2205",41.4070189,2.1940231,"Ligustrum lucidum"
"2206",41.3908834,2.1878816,"Ligustrum lucidum"
"2207",41.3911297,2.1875567,"Ligustrum lucidum"
"2208",41.391335,2.1872861,"Ligustrum lucidum"
"2209",41.3910066,2.1877191,"Ligustrum lucidum"
"2210",41.3909245,2.1878275,"Ligustrum lucidum"
"2211",41.3910476,2.187665,"Ligustrum lucidum"
"2212",41.3910887,2.187611,"Ligustrum lucidum"
"2213",41.417287,2.1967246,"Ligustrum lucidum"
"2214",41.4174364,2.1943002,"Ligustrum lucidum"
"2215",41.4168627,2.1950212,"Ligustrum lucidum"
"2216",41.4174323,2.1965602,"Ligustrum lucidum"
"2217",41.4168442,2.1950828,"Ligustrum lucidum"
"2218",41.4171565,2.1948051,"Ligustrum lucidum"
"2219",41.4171478,2.1968019,"Ligustrum lucidum"
"2220",41.4171571,2.1970697,"Ligustrum lucidum"
"2221",41.4160579,2.1961387,"Ligustrum lucidum"
"2222",41.41733,2.1966858,"Ligustrum lucidum"
"2223",41.4167936,2.1951134,"Ligustrum lucidum"
"2224",41.4165168,2.1955201,"Ligustrum lucidum"
"2225",41.4168909,2.1972295,"Ligustrum lucidum"
"2226",41.4168958,2.1972875,"Ligustrum lucidum"
"2227",41.4169225,2.1949356,"Ligustrum lucidum"
"2228",41.4165397,2.1954381,"Ligustrum lucidum"
"2229",41.4182041,2.1957942,"Ligustrum lucidum"
"2230",41.4174517,2.1942267,"Ligustrum lucidum"
"2231",41.4233494,2.1996178,"Ligustrum lucidum"
"2232",41.4248914,2.2026776,"Ligustrum lucidum"
"2233",41.423281,2.1994999,"Ligustrum lucidum"
"2234",41.4249728,2.2030833,"Ligustrum lucidum"
"2235",41.4216209,2.2102013,"Ligustrum lucidum"
"2236",41.4222824,2.21024,"Ligustrum lucidum"
"2237",41.4228666,2.2081119,"Ligustrum lucidum"
"2238",41.4248464,2.202636,"Ligustrum lucidum"
"2239",41.4249327,2.2030266,"Ligustrum lucidum"
"2240",41.4210376,2.2092744,"Ligustrum lucidum"
"2241",41.4248985,2.2029764,"Ligustrum lucidum"
"2242",41.4229157,2.2081268,"Ligustrum lucidum"
"2243",41.4250857,2.2029316,"Ligustrum lucidum"
"2244",41.4250502,2.2028848,"Ligustrum lucidum"
"2245",41.4249064,2.2028293,"Ligustrum lucidum"
"2246",41.4249707,2.202795,"Ligustrum lucidum"
"2247",41.423249,2.2096533,"Ligustrum lucidum"
"2248",41.4228848,2.208151,"Ligustrum lucidum"
"2249",41.4233743,2.1997566,"Ligustrum lucidum"
"2250",41.4215667,2.2101304,"Ligustrum lucidum"
"2251",41.4233708,2.1983761,"Ligustrum lucidum"
"2252",41.4231834,2.1982846,"Ligustrum lucidum"
"2253",41.4230807,2.1982525,"Ligustrum lucidum"
"2254",41.422766,2.1981929,"Ligustrum lucidum"
"2255",41.4232817,2.1983287,"Ligustrum lucidum"
"2256",41.4228185,2.1981982,"Ligustrum lucidum"
"2257",41.4228732,2.1982036,"Ligustrum lucidum"
"2258",41.4233274,2.1983524,"Ligustrum lucidum"
"2259",41.4070436,2.1913433,"Ligustrum lucidum"
"2260",41.4070798,2.1913897,"Ligustrum lucidum"
"2262",41.4070184,2.1913045,"Ligustrum lucidum"
"2263",41.4050705,2.1873676,"Ligustrum lucidum"
"2264",41.405129,2.187407,"Ligustrum lucidum"
"2265",41.4051495,2.1873074,"Ligustrum lucidum"
"2266",41.4051159,2.1874493,"Ligustrum lucidum"
"2267",41.4101577,2.1871431,"Ligustrum lucidum"
"2268",41.4120899,2.1880534,"Ligustrum lucidum"
"2269",41.4050909,2.1875671,"Ligustrum lucidum"
"2270",41.4191237,2.1866555,"Ligustrum lucidum"
"2271",41.4170143,2.1871846,"Ligustrum lucidum"
"2272",41.4196593,2.1866536,"Ligustrum lucidum"
"2273",41.4192961,2.1871911,"Ligustrum lucidum"
"2274",41.4164995,2.1871805,"Ligustrum lucidum"
"2275",41.4198648,2.1871894,"Ligustrum lucidum"
"2276",41.4199371,2.1866587,"Ligustrum lucidum"
"2277",41.4531608,2.1935079,"Ligustrum lucidum"
"2278",41.4533531,2.1936819,"Ligustrum lucidum"
"2279",41.453073,2.1934427,"Ligustrum lucidum"
"2280",41.4531904,2.1935763,"Ligustrum lucidum"
"2281",41.4535924,2.1935999,"Ligustrum lucidum"
"2282",41.4534084,2.193698,"Ligustrum lucidum"
"2283",41.4533003,2.1936123,"Ligustrum lucidum"
"2284",41.4534817,2.1937028,"Ligustrum lucidum"
"2285",41.4531169,2.1934732,"Ligustrum lucidum"
"2286",41.4643405,2.1861106,"Ligustrum lucidum"
"2287",41.4621822,2.1832122,"Ligustrum lucidum"
"2288",41.4619847,2.1836598,"Ligustrum lucidum"
"2289",41.4643585,2.1861104,"Ligustrum lucidum"
"2290",41.4619282,2.183788,"Ligustrum lucidum"
"2291",41.4622125,2.1831469,"Ligustrum lucidum"
"2292",41.441697,2.1814054,"Ligustrum lucidum"
"2293",41.4404686,2.1781973,"Ligustrum lucidum"
"2294",41.4409755,2.1785501,"Ligustrum lucidum"
"2295",41.4411828,2.1775603,"Ligustrum lucidum"
"2296",41.4407404,2.1784213,"Ligustrum lucidum"
"2297",41.4414564,2.1811182,"Ligustrum lucidum"
"2298",41.4400697,2.1778433,"Ligustrum lucidum"
"2299",41.4394806,2.177336,"Ligustrum lucidum"
"2300",41.4407037,2.178326,"Ligustrum lucidum"
"2301",41.4398789,2.1776063,"Ligustrum lucidum"
"2302",41.4400154,2.1777961,"Ligustrum lucidum"
"2303",41.4414031,2.181054,"Ligustrum lucidum"
"2304",41.4405773,2.1782798,"Ligustrum lucidum"
"2305",41.4407671,2.1783731,"Ligustrum lucidum"
"2306",41.4408668,2.1784557,"Ligustrum lucidum"
"2307",41.4396705,2.1774293,"Ligustrum lucidum"
"2308",41.4391356,2.1769573,"Ligustrum lucidum"
"2309",41.4395072,2.1772758,"Ligustrum lucidum"
"2310",41.4402868,2.1779602,"Ligustrum lucidum"
"2311",41.4396982,2.1775248,"Ligustrum lucidum"
"2312",41.4418487,2.1815336,"Ligustrum lucidum"
"2313",41.4393809,2.1772415,"Ligustrum lucidum"
"2314",41.4392988,2.1770989,"Ligustrum lucidum"
"2315",41.4394528,2.1772286,"Ligustrum lucidum"
"2316",41.4393265,2.1771943,"Ligustrum lucidum"
"2317",41.439109,2.1770055,"Ligustrum lucidum"
"2318",41.4403864,2.1780428,"Ligustrum lucidum"
"2319",41.4411364,2.1807422,"Ligustrum lucidum"
"2320",41.4409489,2.1786102,"Ligustrum lucidum"
"2321",41.4411297,2.1786918,"Ligustrum lucidum"
"2322",41.4409211,2.1785029,"Ligustrum lucidum"
"2323",41.4240784,2.1388973,"Ligustrum lucidum"
"2324",41.4238988,2.1388407,"Ligustrum lucidum"
"2325",41.4331285,2.1479637,"Ligustrum lucidum"
"2326",41.4326282,2.1477303,"Ligustrum lucidum"
"2327",41.433027,2.1479149,"Ligustrum lucidum"
"2328",41.4328756,2.1478461,"Ligustrum lucidum"
"2329",41.433234,2.1480126,"Ligustrum lucidum"
"2330",41.4191323,2.1572214,"Ligustrum lucidum"
"2331",41.4207125,2.156407,"Ligustrum lucidum"
"2332",41.423251,2.1517786,"Ligustrum lucidum"
"2333",41.4212879,2.1559795,"Ligustrum lucidum"
"2334",41.4207779,2.1558432,"Ligustrum lucidum"
"2335",41.4205366,2.155536,"Ligustrum lucidum"
"2336",41.4195055,2.1571588,"Ligustrum lucidum"
"2337",41.4195534,2.1571483,"Ligustrum lucidum"
"2338",41.4208861,2.1550187,"Ligustrum lucidum"
"2339",41.4205741,2.1554914,"Ligustrum lucidum"
"2340",41.4215387,2.1542551,"Ligustrum lucidum"
"2341",41.4227912,2.1550483,"Ligustrum lucidum"
"2342",41.419661,2.1571309,"Ligustrum lucidum"
"2343",41.4207825,2.1551803,"Ligustrum lucidum"
"2344",41.4198154,2.1570927,"Ligustrum lucidum"
"2345",41.4208455,2.1550681,"Ligustrum lucidum"
"2346",41.420468,2.1590753,"Ligustrum lucidum"
"2347",41.4219254,2.1537771,"Ligustrum lucidum"
"2348",41.4201882,2.1593176,"Ligustrum lucidum"
"2349",41.4205917,2.1589702,"Ligustrum lucidum"
"2350",41.4207675,2.1556116,"Ligustrum lucidum"
"2351",41.4192314,2.1572075,"Ligustrum lucidum"
"2352",41.4205926,2.1567491,"Ligustrum lucidum"
"2353",41.4209243,2.1549732,"Ligustrum lucidum"
"2354",41.4197652,2.1571038,"Ligustrum lucidum"
"2355",41.4206974,2.156466,"Ligustrum lucidum"
"2356",41.4207382,2.156281,"Ligustrum lucidum"
"2357",41.4207727,2.1556967,"Ligustrum lucidum"
"2358",41.4230605,2.1525635,"Ligustrum lucidum"
"2359",41.4218573,2.1538899,"Ligustrum lucidum"
"2360",41.4217402,2.1540208,"Ligustrum lucidum"
"2361",41.4193358,2.1571902,"Ligustrum lucidum"
"2362",41.4192901,2.1571962,"Ligustrum lucidum"
"2363",41.4218167,2.1539321,"Ligustrum lucidum"
"2364",41.420766,2.1555458,"Ligustrum lucidum"
"2365",41.4207755,2.1557697,"Ligustrum lucidum"
"2366",41.41992,2.1570705,"Ligustrum lucidum"
"2367",41.4216609,2.1541161,"Ligustrum lucidum"
"2368",41.419862,2.1570838,"Ligustrum lucidum"
"2369",41.421648,2.1554229,"Ligustrum lucidum"
"2370",41.4206593,2.1566146,"Ligustrum lucidum"
"2371",41.4219562,2.153576,"Ligustrum lucidum"
"2372",41.4200218,2.1570493,"Ligustrum lucidum"
"2373",41.423312,2.151772,"Ligustrum lucidum"
"2374",41.420334,2.1569639,"Ligustrum lucidum"
"2375",41.4202846,2.1569886,"Ligustrum lucidum"
"2376",41.4218947,2.1553766,"Ligustrum lucidum"
"2377",41.420763,2.1552418,"Ligustrum lucidum"
"2378",41.4201322,2.1570243,"Ligustrum lucidum"
"2379",41.4152194,2.1592447,"Ligustrum lucidum"
"2380",41.4152548,2.1590841,"Ligustrum lucidum"
"2381",41.4152678,2.1590281,"Ligustrum lucidum"
"2382",41.4152684,2.1592022,"Ligustrum lucidum"
"2383",41.4152569,2.159261,"Ligustrum lucidum"
"2384",41.4152422,2.1591385,"Ligustrum lucidum"
"2385",41.4120218,2.1543175,"Ligustrum lucidum"
"2386",41.40942,2.1515027,"Ligustrum lucidum"
"2387",41.4114825,2.1582463,"Ligustrum lucidum"
"2388",41.4121356,2.154166,"Ligustrum lucidum"
"2389",41.4113175,2.1579855,"Ligustrum lucidum"
"2390",41.4123647,2.1538749,"Ligustrum lucidum"
"2391",41.4128339,2.1532769,"Ligustrum lucidum"
"2392",41.4126522,2.1536279,"Ligustrum lucidum"
"2393",41.4090545,2.1518506,"Ligustrum lucidum"
"2394",41.4123245,2.153916,"Ligustrum lucidum"
"2395",41.4130177,2.1531651,"Ligustrum lucidum"
"2396",41.4113453,2.1551784,"Ligustrum lucidum"
"2397",41.4090867,2.151824,"Ligustrum lucidum"
"2398",41.4095124,2.1514217,"Ligustrum lucidum"
"2399",41.4116199,2.1548238,"Ligustrum lucidum"
"2400",41.4119324,2.1544234,"Ligustrum lucidum"
"2401",41.4121869,2.154222,"Ligustrum lucidum"
"2402",41.4114602,2.1550356,"Ligustrum lucidum"
"2403",41.4126757,2.1534793,"Ligustrum lucidum"
"2404",41.4115523,2.1549115,"Ligustrum lucidum"
"2405",41.4117975,2.154598,"Ligustrum lucidum"
"2406",41.411602,2.149976,"Ligustrum lucidum"
"2407",41.411677,2.1580638,"Ligustrum lucidum"
"2408",41.4127217,2.1535354,"Ligustrum lucidum"
"2409",41.4112803,2.1552457,"Ligustrum lucidum"
"2410",41.4113516,2.1580398,"Ligustrum lucidum"
"2411",41.4130924,2.152933,"Ligustrum lucidum"
"2412",41.4117704,2.1582067,"Ligustrum lucidum"
"2413",41.4112592,2.1552855,"Ligustrum lucidum"
"2414",41.4121044,2.15432,"Ligustrum lucidum"
"2415",41.4121001,2.1542223,"Ligustrum lucidum"
"2416",41.4125909,2.1535887,"Ligustrum lucidum"
"2417",41.4117341,2.1581593,"Ligustrum lucidum"
"2418",41.4129424,2.1532544,"Ligustrum lucidum"
"2419",41.4117274,2.1547972,"Ligustrum lucidum"
"2420",41.4125629,2.153733,"Ligustrum lucidum"
"2421",41.4124042,2.1538238,"Ligustrum lucidum"
"2422",41.4120575,2.1543622,"Ligustrum lucidum"
"2423",41.4113653,2.1552599,"Ligustrum lucidum"
"2424",41.4114231,2.1550644,"Ligustrum lucidum"
"2425",41.4116929,2.1585834,"Ligustrum lucidum"
"2426",41.4120259,2.1544201,"Ligustrum lucidum"
"2427",41.4118332,2.1545488,"Ligustrum lucidum"
"2428",41.4145671,2.146576,"Ligustrum lucidum"
"2429",41.4146162,2.1465372,"Ligustrum lucidum"
"2430",41.4145249,2.1466336,"Ligustrum lucidum"
"2431",41.4147534,2.1463957,"Ligustrum lucidum"
"2432",41.4064165,2.1344423,"Ligustrum lucidum"
"2433",41.4025617,2.1363129,"Ligustrum lucidum"
"2434",41.4056951,2.1366864,"Ligustrum lucidum"
"2435",41.4028871,2.1359595,"Ligustrum lucidum"
"2436",41.4104869,2.1290382,"Ligustrum lucidum"
"2437",41.4100321,2.1283942,"Ligustrum lucidum"
"2438",41.410415,2.129876,"Ligustrum lucidum"
"2439",41.4036084,2.1351281,"Ligustrum lucidum"
"2440",41.4063501,2.1348948,"Ligustrum lucidum"
"2441",41.4042531,2.133138,"Ligustrum lucidum"
"2442",41.4061898,2.1353895,"Ligustrum lucidum"
"2443",41.4103676,2.1286885,"Ligustrum lucidum"
"2444",41.4044142,2.1342407,"Ligustrum lucidum"
"2445",41.4040458,2.1345225,"Ligustrum lucidum"
"2446",41.4048855,2.1335847,"Ligustrum lucidum"
"2447",41.4049115,2.1365443,"Ligustrum lucidum"
"2448",41.4052412,2.1361986,"Ligustrum lucidum"
"2449",41.4043082,2.1343561,"Ligustrum lucidum"
"2450",41.4051023,2.1363421,"Ligustrum lucidum"
"2451",41.4026956,2.1361659,"Ligustrum lucidum"
"2452",41.4105001,2.1291105,"Ligustrum lucidum"
"2453",41.4028847,2.1358086,"Ligustrum lucidum"
"2454",41.4102109,2.1297881,"Ligustrum lucidum"
"2455",41.4104598,2.1287877,"Ligustrum lucidum"
"2456",41.4044229,2.1340963,"Ligustrum lucidum"
"2457",41.4051971,2.1376508,"Ligustrum lucidum"
"2458",41.4048683,2.1365903,"Ligustrum lucidum"
"2459",41.4040531,2.1346392,"Ligustrum lucidum"
"2460",41.4102394,2.1286531,"Ligustrum lucidum"
"2461",41.4025113,2.136223,"Ligustrum lucidum"
"2462",41.4051688,2.1332696,"Ligustrum lucidum"
"2463",41.4048981,2.1337051,"Ligustrum lucidum"
"2464",41.4023316,2.1364298,"Ligustrum lucidum"
"2465",41.4033004,2.1354889,"Ligustrum lucidum"
"2466",41.4100336,2.129853,"Ligustrum lucidum"
"2467",41.4064387,2.1343757,"Ligustrum lucidum"
"2468",41.403249,2.1354047,"Ligustrum lucidum"
"2469",41.4099723,2.1300286,"Ligustrum lucidum"
"2470",41.4039057,2.1348067,"Ligustrum lucidum"
"2471",41.402562,2.1361676,"Ligustrum lucidum"
"2472",41.4023845,2.1365114,"Ligustrum lucidum"
"2473",41.4045864,2.1368899,"Ligustrum lucidum"
"2474",41.4063634,2.1345972,"Ligustrum lucidum"
"2475",41.4041995,2.1343424,"Ligustrum lucidum"
"2476",41.4106275,2.1293383,"Ligustrum lucidum"
"2477",41.4064567,2.134587,"Ligustrum lucidum"
"2478",41.4028378,2.136013,"Ligustrum lucidum"
"2479",41.403469,2.1353033,"Ligustrum lucidum"
"2480",41.4105957,2.1291943,"Ligustrum lucidum"
"2481",41.4021521,2.1367573,"Ligustrum lucidum"
"2482",41.4045427,2.133815,"Ligustrum lucidum"
"2483",41.4056776,2.1365773,"Ligustrum lucidum"
"2484",41.4021963,2.1365742,"Ligustrum lucidum"
"2485",41.4044776,2.1340439,"Ligustrum lucidum"
"2486",41.4051213,2.1333272,"Ligustrum lucidum"
"2487",41.4044525,2.1336009,"Ligustrum lucidum"
"2488",41.406258,2.1351783,"Ligustrum lucidum"
"2489",41.4103342,2.1286477,"Ligustrum lucidum"
"2490",41.4020552,2.1367291,"Ligustrum lucidum"
"2491",41.4057275,2.1364772,"Ligustrum lucidum"
"2492",41.4027392,2.136118,"Ligustrum lucidum"
"2493",41.4020086,2.1367818,"Ligustrum lucidum"
"2494",41.4103881,2.1297232,"Ligustrum lucidum"
"2495",41.4036051,2.1350059,"Ligustrum lucidum"
"2496",41.4031133,2.1356983,"Ligustrum lucidum"
"2497",41.4057028,2.1365274,"Ligustrum lucidum"
"2498",41.4034129,2.135223,"Ligustrum lucidum"
"2499",41.405042,2.1364081,"Ligustrum lucidum"
"2500",41.4031587,2.1355045,"Ligustrum lucidum"
"2501",41.40443,2.1335437,"Ligustrum lucidum"
"2502",41.4043137,2.1342269,"Ligustrum lucidum"
"2503",41.4106695,2.1295408,"Ligustrum lucidum"
"2504",41.4064595,2.1343157,"Ligustrum lucidum"
"2505",41.4102747,2.1285948,"Ligustrum lucidum"
"2506",41.4099816,2.1282062,"Ligustrum lucidum"
"2507",41.4099802,2.1283295,"Ligustrum lucidum"
"2508",41.4042622,2.1342771,"Ligustrum lucidum"
"2509",41.402062,2.1368548,"Ligustrum lucidum"
"2510",41.4043597,2.1343038,"Ligustrum lucidum"
"2511",41.4062222,2.1350102,"Ligustrum lucidum"
"2512",41.4103182,2.1287546,"Ligustrum lucidum"
"2513",41.404003,2.1345697,"Ligustrum lucidum"
